orgNo,partyId,ssn,userId,userPartyId,orgUuid,partyUuid,lastName
311124706,51285801,26886997123,20024275,50323068,b00bacb2-474c-4f48-8e0d-30f8acff7bad,00d0706b-85a7-4abb-aac0-adc733443a6e,hakke
311124773,51285808,04859398591,20145316,50431352,71adaee7-c2aa-4b1d-a943-a9f49df31ec0,1bd5e883-dfdc-49cd-ae91-d7dcbff1b14d,rulletrapp
311124943,51285822,15890198071,21072400,50884860,9f8978ab-13a2-416e-a7fb-435e65c27346,ea73578b-7d85-490a-82b9-585ba059e0f3,kikkert
311124994,51285826,04846896177,20334955,50408672,2e2c0785-3467-419b-baa3-af035002ef94,4629b82f-8cf8-43da-b1c2-dbc5ae6b92ce,agent
311125001,51285827,16887199225,20801156,50678412,1e1453fc-1fa9-4783-b372-1b7d513341cd,b219dd07-0d3b-48bc-b58f-bdcb2b7c0e31,blokkfløyte
311125087,51285834,12828396747,20790361,50823841,d5930600-74ca-40f4-a73a-d24516340c6f,b1305908-dbff-431e-88ec-ff2341c198a1,litteratur
311715666,51361161,24855497162,20781768,50068628,586ee65a-091d-4358-9178-3f78a2cce6ca,b01ae818-4005-41cb-a9c1-e7deefbe4814,formiddag
312801795,51463422,16906598748,20907037,50677991,4cf98f00-d1a7-4b19-9279-662dc98d4188,c5ad6db9-e8b0-4f23-add6-77ac98fa50ff,forelder
310071420,51191726,24899197263,20897711,50218925,51d43e44-db06-4558-a269-f62541fec135,c3977de2-de34-4fb9-83a9-5d739ed89fbc,avslutningsfest
210657312,51117113,05915599593,21147139,50655996,7f3d98e3-9490-4472-b00a-cf4a646706bd,fb2d59f0-c9fe-4f92-aebe-46e48fbd92ad,niese
312931486,51472520,25867599412,20617187,50314625,b9efb792-379d-4868-b094-2977cd0c4d3e,8553bf06-734f-4e77-a55d-2ee7627b0b68,prest
210491112,51115259,29926498957,21036043,50576366,6d92f7e1-eaf0-4f89-9f47-c555a70ebfd0,e25bc709-6efc-439d-a420-542cbf1783ab,logaritme
310071897,51191769,04839599094,20131222,50162184,d0c1b098-d01d-4322-9c41-9eaadb4d12cc,18b266a8-c483-4047-98d3-02a97ae29c57,tunnel
314180127,51559558,30858498046,20025481,50475647,f0b72f4e-ac9b-42f2-abe1-46548ee171d0,01198274-d469-4d9d-b410-a2ffbd3250f0,fjord
311172565,51290041,10916596974,20836816,50306096,03303da3-6cf7-436f-a78b-f73cee6faa3d,ab42ac09-b8c1-4a8c-9a69-a1a999bc56b4,bjelke
311055984,51279685,03854697438,20309024,50499901,b6fd88d7-8406-417d-90cf-d8b8e5c40002,40605786-9a32-499b-a1e7-250b2b06a7fb,dublett
210744312,51118053,22896796341,20927914,50205088,8882befe-734b-41c9-845d-ed0e451902bd,ca4dad0b-13ee-480a-970a-4a43bcac4e92,geithams
310421049,51223203,25868098077,20302004,50362160,c26499f6-e0dc-44a0-9230-f8694a48a4c5,3ecd8d3a-df95-41c6-8675-66ca5035c53a,karosseri
312628996,51451303,31855894133,20667738,50075264,abe16f6d-c47c-48a1-8edb-69f2fa75323f,8b25a564-5b4e-4507-935f-0522f857ed94,original
312205599,51320533,03825396992,21026228,50079385,01a0dabc-c75f-4e31-a10a-2de0e3881482,e02bcd8f-300a-407e-b546-b7df520cdb6d,prat
314047761,51550362,29925697905,20574770,50571325,7a53c65f-1755-4040-9f58-9505e354b64b,7b812f3a-050a-4814-b6de-b28c622e63ce,ingeniør
313857883,51537144,06902848531,20903723,50183910,d78180bb-88d0-4a28-8261-644f9674a071,c4efe785-6405-470c-a4dd-dd9d2375f027,sko
314040406,51549850,08816896577,20823063,50846659,425bcc90-b8aa-41f1-aa5a-ebe1c54756bc,b49a913b-00eb-4549-bf17-0bde3f0e406a,muffins
313628272,51521230,22857998948,20658187,50703411,5f910442-536a-48cc-87a8-20b40f79e83f,9509b40c-50b4-49dc-ae93-36f41a3cb933,lyd
212925772,51146274,09905896102,20551272,50829012,024b7c89-0527-4fe3-9e7f-79c8f5edf0a7,7652c446-133c-44df-a36d-5e7d91b513de,handel
313876470,51538429,19906897167,20848418,50426579,f3785356-1065-4ed8-ba50-d285bdd40f25,b8873e97-14f2-482c-a536-3ec06da5c8bf,fyrstinne
310153621,51199147,23823247737,20360745,50252471,6512044b-1f1e-4e84-9d98-0bfe45ddfd11,4c07986a-55ff-4814-9244-475daeccf662,sanddyne
313797724,51532942,18867099383,20618330,50698703,391afcb1-9108-4294-b12f-225125c5442e,85805cb0-fc13-4083-979d-3e98dc7d2905,bruktbil
312399245,51435127,06893548589,20746064,50329030,2e8c81fd-e918-433a-8f52-3d0c96d2b7df,a12300f8-d6c2-460b-ab43-7aed1d38b599,arm
210988432,51120622,23836097793,20212714,50230076,bd72b29c-7ccd-4c2b-9030-47e0180cc5c4,2ae20383-8e39-4233-b816-87b64ccefb99,fattigmann
312526379,51336339,10846097533,21165374,50797623,5be1cff1-981f-4fd9-b191-3a71e173bc3b,ff38c219-911c-4700-968b-8b88c24c89ea,august
311715534,51361152,07816596909,20415179,50121584,0806b544-530a-430f-ac92-7a22eba916c8,58149d17-c513-4136-bcec-3877b1e7451c,gås
312716097,51457366,16858997724,21057901,50382401,63c9f9ad-11c9-46dd-b847-3095a7fbd61b,e7345994-6721-4e24-9890-076607872897,algoritme
313554171,51516048,08818698098,20741863,50147851,50e31c89-a1e2-4ff9-8f8e-89d7234518ff,aba969ac-5a2f-48ed-a733-f72a8c176d82,aluminium
313036316,51408506,06829297785,20795360,50072404,6f6a8b5f-9dca-4d35-af14-9c76288f9279,a6a11f2c-7a2a-4da0-b9eb-73288432196b,sum
313612651,51520154,31923649339,20050495,50496198,b6e72669-e3aa-485d-a979-a06a64e7201d,06b67bda-4f5c-48d8-9ed0-46afbdc262fd,plyndring
310679054,51246218,12859498343,20551761,50205286,a0a35781-cf8e-4d22-9f01-373c1ccc3b75,766c3b17-ff27-4736-8121-1e7900cf988c,ressurs
313480577,51339135,11885697781,20977101,50825277,fcc9187f-7e9b-4682-a48b-423a5d58d711,d53a9ae8-9c76-4a49-9512-04c13a5431aa,fattigdom
310078719,51192374,27896297045,20388954,50464078,09d40a73-844d-4076-9847-214c2c7fd3f1,524591ee-b326-4ee8-a3bc-2f8404502410,fot
313166546,51354110,04865198103,20468026,50800488,be57cdf5-b480-4217-a859-687bb1958073,63cee417-dbc4-4cd1-bd08-78dda094cd9d,ballsko
310653853,51243965,30819399634,20369699,50220612,22c5f050-e82a-4c58-97d5-082c63331353,4dfa0282-6554-4ead-87fa-d01526567bbf,brev
313898350,51539978,10916998363,20300534,50827090,34a5aa2f-9de6-447f-b98d-1ceb4ca7ce97,3e75d624-b179-4d76-b64e-fa8b674ea052,blomsterplante
211785012,51132209,27907799935,20952401,50600714,eafabc93-ed2b-4ecb-8d4f-b618555e4905,cfb92d03-845a-4772-8f15-2e450ce9d450,familie
312755998,51123456,19918398174,20579879,50098204,354bd2ef-86bb-4132-bffa-8ada8988b000,7ca85cad-e067-4f94-ae86-d9189b7463d1,kornsort
310727628,51250504,10905099766,20532206,50674319,46dcad0d-e68b-49a9-bd49-ebdce6a25757,720f584f-e0fb-4da5-8d5a-44fff42925b9,fontene
