orgNo,partyId,ssn,userId,userPartyId,orgUuid,partyUuid,lastName
311125125,51285838,02816696197,20374018,50325378,39c396f2-3912-41bf-97dc-036aaaa6db3b,4ef0a128-f095-4622-8976-80e048a00cdd,rekkefølge
311125214,51285846,10907797142,20721951,50851911,a6f2a9e7-c097-4ff3-b09d-de2db138abf6,9c5efdbe-4284-408e-b812-c208477fd92d,retningslinje
311125265,51122987,19877798707,20755540,50578136,3d0f92a8-4757-4b5f-ba08-1e9af7096706,a2350ae9-5266-4deb-8370-b386fb6ec9dd,seigmann
311125281,51285851,04917294742,20954974,50413244,844737cb-7b5b-4996-b296-a5aba3ecfdae,d04cd289-fa91-4458-a621-c1bb255bdaf5,fiken
311125400,51285860,12813448996,20692135,50497762,f69f4bb7-5fd5-4cd6-b059-3a8c731bc249,8d9112c0-f122-4dc5-ab0f-b1109dcfafad,forelder
311125443,51285864,12888799999,20119933,50759625,713cc81e-5d22-48e9-8c3f-e443045cb86d,16338f9b-440c-4bdc-a764-8c2feeb4a0e8,forfader
311054430,51279542,12907095264,20351259,50804770,0cde15f7-5b6b-4ddc-bfd1-353e9301e9a4,49e5c56b-fc93-4b88-a3af-c3c2ad16adbe,fastlege
310893579,51265218,20915197737,20225132,50083690,2389f87e-88da-4458-b593-79e511f4f29b,2da7f785-2daa-45b2-b345-4fabda579378,dagsorden
312414759,51436193,17886098502,20193170,50230942,85e6ac42-8f21-47e0-b161-795fe412075f,268362c8-a397-4d9a-a4c6-8cb660e6f297,hare
313142914,51487432,21915698988,20898576,50713831,6cf74e43-9adb-4f9f-a13b-2ee3c121b47f,c3ca94e9-f6ff-4c0c-9d02-891497ad46a1,eng
310826979,51259338,02835198408,21099806,50603144,bbcdce65-bf35-482b-b079-c63e4be6a9d9,f08bdd39-8abb-4a0f-bf53-acbbf785d6c3,aprilsnarr
312887614,51469402,05867298543,21035350,50281605,1466c13c-f0b4-48b0-bf50-47bd262680c2,e233d654-2e14-46a9-a016-3e772998fbf1,bajas
313736334,51528741,14928197353,20304657,50833939,7cf3f95a-6c19-4506-a79a-2a1c78e9875a,3f66b8d4-fdc5-48e2-9f5b-b1df9b4b9577,jekk
310409111,51222143,13866699709,20375189,50675202,4291a8e4-7eb7-4e5f-b743-e2984e258462,4f34c385-a9d6-40b6-b92f-d0f6558ea786,vane
212415472,51141248,29850198371,21101566,50560596,d8cf5bd2-cd0b-4489-b532-25e730b6e58f,f0f081f7-d488-45fb-838a-e5a4a23c2e24,dress
312734915,51458704,11896397585,20415445,50074929,d0539f5f-d74a-45b3-a4b1-13bacf19b161,5825e2c3-cbf9-49e8-ba7c-d62da8e9ca74,matte
312431378,51350563,04889197574,20871922,50540518,96bbbc15-c7b6-4b36-8e09-554cccf17d96,bdcf4d8b-674e-4907-a3db-c8eb77b64e1c,takke
310717436,51249620,15918297909,20471534,50519500,a8e3fff2-4eca-42c3-80e9-9e9f2985b282,649a7101-f319-4b97-b9a8-b916d07f33dd,oldemor
310228168,51205887,05866096300,20318788,50301312,81eefa1b-4139-45c6-bbd0-ff814b7332c2,4289622d-12a2-4fab-8b65-d71a7c419900,litteratur
314252977,51119326,13846098415,20428108,50659729,b9183cb4-dc46-4877-9497-4d32c330c41e,5af844b7-0c65-4d7f-a0cb-6f19b1f494cb,desember
310042455,51189092,22839799261,20460527,50782948,c4de9866-e92f-4942-aa94-1028976ab85b,622d9e33-2425-4256-8058-da8cefd88661,deig
313221784,51172605,05854099169,20180377,50695775,a75573af-3c2c-4fb9-9c49-02680181ff2d,23ac47ca-c912-4260-881f-37f2680d5b9e,foxtrot
313696669,51310273,17856999718,20448621,50730835,86adc1c8-ca69-49d7-bd7c-7730f8b9b3f9,5f881030-55cd-4c83-b0df-836b92b1ba50,kanin
