orgNo,partyId,ssn,userId,userPartyId,orgUuid,partyUuid,lastName
311125125,51624211,02816696197,159509,50616131,0bf2c0f5-20b2-4ca9-969f-21f74c77249f,f90a2527-5107-4a5f-8e47-04d7a83c52c0,rekkefølge
311125214,51624218,10907797142,162275,50971135,00da645f-2f63-4874-9b14-abdc7ae768ab,3f13f170-19e5-4dc2-b457-ee25768d335b,retningslinje
311125265,51462236,19877798707,186518,50912507,738db1c6-de94-448a-8255-5f12e52d758f,555c3f6d-f69a-4575-b471-f1c3c4779550,seigmann
311125281,51624222,04917294742,1937243,50768451,e96465ad-327b-4d7b-a093-d90238af92f3,6cebc14d-fbb9-4cad-a7bf-d54a29a72297,fiken
311125400,51624232,12813448996,1424173,50657026,8d9a377c-2e3f-4654-a0e4-0067989a28b2,4dd062d6-968d-4813-8137-c1c1a6b0f72e,forelder
311125443,51624236,12888799999,2260380,50587909,b024756a-80ef-4f1e-94e5-5204514ca640,b5e63978-f08a-4b09-93d5-82f66bd7b204,forfader
311054430,51617957,12907095264,1729337,50958958,115c5bd3-5f15-45b5-b195-72705f66cb6d,3dd32723-87ee-47a7-83c6-95af9ed6283a,fastlege
310893579,51603738,20915197737,1953164,50840864,a31846c9-6e0b-4e0a-902a-b98202aa6e1d,7088f751-2b95-4327-b0e1-547ead801a0b,dagsorden
312414759,51774355,17886098502,2035854,51090748,0a2f0552-e776-47c9-9cd0-41920ab377b9,830ff6db-85df-4bd1-8584-ea900aca04d5,hare
313142914,51825212,21915698988,2502763,51228736,9808f8fd-ffa8-4935-a9b4-32fdb6aa309e,ecdc8eaf-addd-43a7-bcbb-1af3e4fc0d4d,eng
310826979,51597893,02835198408,1457367,51384185,954045e7-1407-4c88-bbdf-bdd418cc9d70,3d1d3d02-9d54-4c5d-ab3e-384b70c80f54,aprilsnarr
312887614,51807324,05867298543,2178623,50685543,a3c262cd-f55c-4365-b878-c37568c47944,a35b20c8-53f8-43e8-9fba-d1d306a45b4a,bajas
313736334,51866251,14928197353,2239797,50876387,830e542b-5b34-45fb-a4f9-cfdf3ec9cb6c,b132fa25-df65-4da3-a424-3a2053dce4a1,jekk
310409111,51560960,13866699709,2455566,51212001,3c63d25c-55da-4eb3-a1b2-f859d361a8ea,e22b0904-6690-4c02-9fa6-8f9b6c5b11f4,vane
212415472,51480471,29850198371,1995342,50855699,e4654bc9-25bc-4866-83bf-456484114a0a,79f45e73-5f55-44b9-8b53-6ebf4de91ef0,dress
312734915,51796699,11896397585,2587297,50843567,0294d01a-82c9-41fb-bdb9-d61b9ebd3f2d,ffe6cbca-f4b6-455e-9a01-71c42f525492,matte
312431378,51688886,04889197574,1980326,50355985,e5d0f0d8-98e9-404c-9a3e-3330ded2fbed,7691e0ab-fc5f-484c-85d4-b65555f1d21e,takke
310717436,51588238,15918297909,1541064,50997652,95dc79bd-df30-41f5-9f2c-ea0d0e0814d5,131e0d96-9d4a-437a-bb5c-525ddc9b8860,oldemor
310228168,51544832,05866096300,150373,50347998,47f1dd76-347a-4d84-80c5-0482482fb62c,20135386-5179-4201-9426-82cb6ee14bee,litteratur
314252977,51458604,13846098415,1589611,51204865,b3e161e4-51cc-41a2-9657-23952cb36ee2,1e22f1f5-c6a0-4ff3-be56-cf13c7c86589,desember
310042455,51528155,22839799261,2158308,50675794,c43e990e-dedc-46b9-8da8-f1caca49f324,9ec42bbb-7390-4bc1-b378-c11e5d0ccd2c,deig
313221784,51511692,05854099169,1261671,51418688,dcc43eb8-b87b-46a0-be8f-b281f5e1dbc8,de9dad7e-32a5-4601-aac4-09f74ddf242b,foxtrot
313696669,51648595,17856999718,1632055,51438022,02a23a72-18d5-4b57-9d3f-47474007e74a,27b28669-f8b6-4da7-bf9a-8d362fe4008d,kanin
313554287,51853653,12847096584,1803866,50934846,6e828152-befc-481d-a6e5-0434bda3ad41,4ec8d144-dff9-43b1-81af-e0532462289a,september
